year,pct,crimsusp,datestop,timestop,recstat,inout,trhsloc,perobs,ser_num,perstop,typeofid,explnstp,arstmade,othpers,arstoffn,frisked,sumoffen,compyear,comppct,offunif,officrid,sumissue,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,sex,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,race,ac_stsnd,ac_other,sb_hdobj,sb_outln,city,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,forceuse,rf_vcact,rf_knowl,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,sb_admis,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypCM,lineCM,detailCM
2014,41,ASSAULT,1012014,155,A,O,P,1,15,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,M,N,N,N,N,Y,N,N,N,Y,Y,N,Y,Y,B,N,N,N,Y,BRONX,N,41,41,Y,Y, , ,DO,Y,N,12311900,35,6,0,180,BK,BR,M, ,L, , ,STREET, , ,DAWSON STREET,ROGERS PLACE, ,Y, , ,41,F,62, ,1012513,237861,CM,1,9
2014,101,FELONY,1012014,200,1,O,P,2,33,3,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,Y,N,N,Y,B,N,N,N,N,QUEENS,N,101,101,N,N, , , ,N,N,12311900,42,6,0,205,BK,BR,M, ,L, , ,SIDEWALK, , ,CORNAGA AVENUE,BEACH 21 STREET, ,N, , ,101,D, , ,1052520,158786,CM,1,20
2014,62,BURGLARY,1012014,213,1,I,P,1,6,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,N,Q,N,N,N,N,BROOKLYN,N,62,62,N,N, , , ,N,N,12311900,46,5,9,185,BK,BR,M, ,L, , ,STORE,1979,86 STREET,20 AVENUE,19 AVENUE, ,N, , ,62,F, ,5,984634,159636,CM,1,14
2014,34,FEL,1012014,215,A,O,P,2,3,2,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,P,N,N,N,N,MANHATTAN,N,34,34,N,N, , , ,N,N,12311900,21,5,11,150,BK,BR,T, ,L, , ,SIDEWALK,1597,SAINT NICHOLAS AVEN,WEST 190 STREET,WEST 189 STREET, ,N, , ,34,A,6,13,1003682,250700,CM,1,85
2014,22,FELONY,1012014,220,A,O,P,1,2,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,MANHATTAN,N,483,483,N,N, , , ,N,N,12311900,18,5,5,150,BK,BR,M, ,L, , ,104 ST / COLUMBUS AVENUE, , ,TRANSVERSE ROAD NUMBER FOUR,WEST DRIVE, ,N, , ,22,E,14, ,994617,227693,CM,1,9
2014,22,FELONY,1012014,220,A,O,P,1,1,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,MANHATTAN,N,483,483,N,N, , , ,N,N,12311900,14,5,6,160,BK,BR,M, ,L, , ,104 ST. / COLUMBUS AVENUE, , ,TRANSVERSE ROAD NUMBER FOUR,WEST DRIVE, ,N, , ,22,E,14, ,994617,227693,CM,1,9
2014,50,FELONY,1012014,245,A,O,P,1,1,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Q,N,N,N,N,BRONX,N,50,50,Y,N, , ,DS,Y,N,12311900,19,5,10,160,BR,BK,T, ,L, , ,SIDEWALK, , ,BROADWAY,WEST 234 STREET, ,N, , ,50,F, , ,1011122,260515,CM,1,20
2014,50,FELONY,1012014,250,A,O,P,1,2,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,M,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,Q,N,N,N,N,BRONX,N,50,50,Y,N, , , ,N,N,12311900,22,5,7,160,BR,BR,T, ,L, , ,SIDEWALK, , ,WEST KINGSBRIDGE ROAD,SEDGWICK AVENUE, ,N, , ,50,K, , , , ,CM,1,20
2014,25,FELONY,1012014,312,1,O,P,1,1,1,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,B,N,N,N,N,MANHATTAN,N,25,25,Y,N, , , ,N,Y,12311900,34,6,0,175,BK,BR,M,BRAIDS,L, , ,SIDEWALK, , ,LEXINGTON AVENUE,EAST 128 STREET, ,N, , ,25,D, , ,1001963,233039,CM,1,20
2014,120,CPM,1012014,315,A,O,P,1,1,10,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,N,N,N,N,N,N,N,N,N,N,Y,Y,N,B,N,N,N,N,STATEN ISLAND,N,120,120,N,N, ,S, ,N,N,12311900,25,5,7,140,BK,BR,M, ,L, , ,STREET,528,HENDERSON AVENUE,PELTON AVENUE,DAVIS AVENUE, ,N, , ,120,J, , ,953650,171663,CM,1,27
2014,28,FELONY,1012014,315,1,O,P,2,11,5,V,Y,Y,Y,CPW,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,B,N,N,Y,Y,MANHATTAN,N,28,28,N,N, , ,DS,N,N,12311900,18,5,4,140,BK,BR,T, ,L, , ,STREET,7,WEST 110 STREET,LENOX AVENUE,FRAWLEY CIRCLE, ,Y, , ,28,A, ,35,998052,229755,CM,1,85
2014,120,CPM,1012014,315,A,O,P,5,2,10,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,Y,N,B,N,N,N,N,STATEN ISLAND,N,120,120,N,N, ,S, ,N,N,12311900,23,5,7,205,BK,BR,M, ,L, , ,STREET,528,HENDERSON AVENUE,PELTON AVENUE,DAVIS AVENUE, ,N, , ,120,J, , ,953650,171663,CM,1,27
2014,28,FELONY,1012014,315,1,O,P,2,9,5,P,Y,Y,Y,CPW,Y, ,0,0,Y, ,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,B,N,N,N,N,MANHATTAN,N,28,28,N,N, , ,DS,Y,N,12311900,24,5,8,144,BR,BR,T, ,L, , ,STREET,7,WEST 110 STREET,LENOX AVENUE,FRAWLEY CIRCLE, ,N, , ,28,A, ,35,998052,229755,CM,1,85
2014,28,FELONY,1012014,315,1,O,P,5,10,5,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,M,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,B,N,N,N,N,MANHATTAN,N,28,28,N,N, , ,DS,N,N,12311900,21,5,9,160,BR,BR,T, ,L, , ,STREET,7,WEST 110 STREET,LENOX AVENUE,FRAWLEY CIRCLE, ,N, , ,28,A, ,35,998052,229755,CM,1,85
2014,10,FELONY,1012014,315,A,O,P,1,3,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,Y,B,N,Y,N,N,MANHATTAN,N,10,10,N,N, , , ,N,N,12311900,41,5,11,200,BK,BR,M, ,L, , , ,206,8 AVENUE,WEST 21 STREET,WEST 20 STREET, ,N, , ,10,A, ,7,984354,210231,CM,1,85
2014,102,CPM/ CRIMINAL TRESPASS,1012014,315,1,O,P,1,1,3,R,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,M,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Q,N,N,N,N,QUEENS,N,102,102,N,N, , , ,N,N,12311900,**,5,11,150,BK,BR,M, ,L, , ,SIDEWALK,95-02,VANWYCK EXPRESSWAY,97 AVENUE,95 AVENUE, ,N, , ,102,A, , ,1035992,192975,CM,1,31
2014,28,FELONY,1012014,315,1,O,P,2,8,5,V,Y,Y,N,CPW,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,U,N,N,Y,Y,MANHATTAN,N,28,28,N,N, , , ,Y,N,12311900,19,5,10,175,BK,BR,M, ,L, , ,STREET,7,WEST 110 STREET,LENOX AVENUE,FRAWLEY CIRCLE, ,Y, , ,28,A, ,35,998052,229755,CM,1,85
2014,104,CRIMINAL MISCHIEF,1012014,323,A,O,P,1,2,1,V,Y,Y,N,CRIM MIS,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,W,N,N,N,N,QUEENS,N,104,104,N,N, , , ,Y,N,12311900,37,5,11,180,BR,BR,T, ,L, , ,STREET,66-12,CENTRAL AVENUE,66 PLACE,66 STREET, ,N, , ,104,A, , ,1015083,195340,CM,1,23
2014,107,ROBBERY,1012014,330,A,O,P,5,1,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,M,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,B,N,N,N,N,QUEENS,N,107,107,N,Y, , , ,N,N,12311900,22,5,10,185,BK,BR,M, ,L, , ,STREET, , ,86 ROAD,164 STREET, ,N, , ,107,C, , ,1039585,198424,CM,1,85
2014,43,FELONY,1012014,350,1,I,H,1,1,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,Y,N,B,N,N,N,N,BRONX,N,808,808,N,N, , , ,N,N,12311900,21,5,6,140,BK,BR,M, ,L, , ,S/O,580,CASTLE HILL AVENUE,RANDALL AVENUE,LACOMBE AVENUE, ,N, , ,43,B, , ,1026355,237490,CM,1,20
2014,79,FELONY,1012014,410,A,O,P,2,6,3,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,B,N,N,N,N,BROOKLYN,N,79,79,Y,N, , , ,Y,N,12311900,19,5,7,160,BK,BR,M, ,L, , ,STREET, , ,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE, ,N, , ,79,C,8, ,1001303,188977,CM,1,20
2014,79,FELONY,1012014,410,A,O,P,1,5,2,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,M,N,N,N,Y,N,N,N,N,Y,N,N,N,N,B,N,N,N,N,BROOKLYN,N,79,79,N,N, , , ,N,N,12311900,18,5,9,180,BK,BR,M, ,L, , ,STREET, , ,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE, ,N, , ,79,C,8, ,1001303,188977,CM,1,20
2014,14,MISD,1012014,421,A,O,P,5,1,10,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,M,N,N,N,N,N,N,Y,N,N,N,N,N,N,B,N,N,N,N,MANHATTAN,N,14,14,Y,N, , , ,N,N,12311900,26,6,0,190,BK,BR,M, ,L, , ,STREET, , ,8 AVENUE,WEST 43 STREET, ,N, , ,14,H,1, ,987215,215403,CM,1,20
2014,101,FELONY,1012014,425,1,O,P,1,2,10,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,Y,Y,B,N,N,N,N,QUEENS,N,101,101,Y,N, , , ,N,N,12311900,42,6,0,200,BK,BR,H, ,L, , ,STREET, ,BEACH 21 STREET,MOTT AVENUE,CORNAGA AVENUE, ,N, , ,101,D, , ,1052520,158786,CM,1,46
2014,50,FELONY,1012014,440,A,O,P,2,3,15,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,P,N,N,N,N,BRONX,N,50,50,Y,N, , ,SW,N,N,12311900,31,5,6,130,BK,BR,T, ,L, , ,CAR, , ,WEST 239 STREET,BROADWAY, ,N, , ,50,F, , ,1011835,262043,CM,1,20
2014,120,ASSAULT,1012014,445,A,O,P,1,9,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,M,N,N,N,N,N,N,N,N,Y,N,N,N,N,B,N,N,N,N,STATEN ISLAND,N,120,120,N,N, , , ,Y,N,12311900,42,6,0,200,BK,BR,M, ,L, , ,LOBBY,75,HILL STREET,WARREN STREET,TOMPKINS AVENUE, ,N, , ,120,C, , ,961840,165610,CM,1,9
2014,46,ASSAULT,1012014,450,A,O,P,0,1,1,V,Y,N,Y, ,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,Y,N,BRONX,N,46,46,N,N, , , ,N,N,12311900,19,6,1,190,BK,BR,T, ,L, , ,STREET, , ,MORRIS AVENUE,EAST 184 STREET, ,N, , ,46,H,4, ,1011694,252606,CM,1,9
2014,79,FELONY,1012014,452,A,O,P,1,14,2,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,M,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,B,N,N,N,N,BROOKLYN,N,79,79,Y,N, , , ,N,N,12311900,20,5,10,190,BK,BR,M, ,L, , ,PUBLIC SIDEWALK, , ,HALSEY STREET,THROOP AVENUE, ,N, , ,79,B,5, ,1000638,188057,CM,1,20
2014,120,CPCS,1012014,502,A,O,P,1,169,3,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,M,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,B,N,N,N,N,STATEN ISLAND,N,120,120,N,N,V,S, ,N,N,12311900,22,6,0,190,BR,BR,T, ,L, , ,STREET, , ,HENDERSON AVENUE,NORTH BURGHER AVENUE, ,N, , ,120,J, , ,952334,171480,CM,1,24
2014,46,ASSAULT/CPW,1012014,510,A,O,P,0,3,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,M,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,B,N,N,N,N,BRONX,N,46,46,N,N, , ,DS,N,N,12311900,29,5,10,160,BK,BR,T, ,L, , ,STREET, , ,VALENTINE AVENUE,EAST 183 STREET, ,N, , ,46,C,2, ,1012419,251454,CM,1,9
2014,67,FEL,1012014,515,1,O,P,1,47,2,V,Y,N,Y, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,M,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,B,N,N,N,N,BROOKLYN,N,67,67,N,N, , , ,N,N,12311900,18,5,8,140,BK,BR,T, ,L, , ,SIDEWALK, , ,CHURCH AVENUE,EAST 38 STREET, ,N, , ,67,G, , ,1000374,176520,CM,1,85
2014,44,CPW,1012014,530,A,O,P,1,4,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,M,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,B,N,N,N,N,BRONX,N,44,44,Y,N, , , ,N,N,12311900,20,5,5,140,BK,BR,M, ,L, , ,STREET,1400,MORRIS AVENUE,EAST 171 STREET,EAST 170 STREET, ,N, , ,44,R, ,46,1008799,244608,CM,1,20
2014,44,CPW,1012014,530,A,O,P,1,2,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,N,N,N,N,N,N,N,N,N,Y,N,Y,N,B,N,N,N,N,BRONX,N,44,44,Y,Y, , , ,N,N,12311900,20,5,6,150,BK,BR,M, ,L, , ,STREET,1299,GRANT HIGHWAY,WEST 170 STREET,WEST 169 STREET, ,N, , ,44,M, ,13,1005919,244895,CM,1,20
2014,120,ASSAULT,1012014,534,A,O,P,1,3,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,Q,N,N,N,N,STATEN ISLAND,N,120,120,N,N, , , ,N,N,12311900,34,5,6,200,BK,BR,M, ,L, , ,STREET,18,YORK AVENUE,VANBUREN STREET,RICHMOND TERRACE, ,N, , ,120,H, , ,959534,174665,CM,1,9
2014,50,FELONY,1012014,540,A,O,P,2,4,5,V,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,M,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,B,N,N,N,N,BRONX,N,50,50,Y,Y, , ,SW,N,N,12311900,24,5,9,150,BK,BR,T, ,L, , ,TAXI, , ,GILES PLACE,SEDGWICK AVENUE, ,N, , ,50,A, , ,1012851,260358,CM,1,85
2014,46,ASSAULT,1012014,543,A,O,P,1,19,5,V,Y,Y,Y,ASSAULT 2,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Q,Y,N,N,N,BRONX,N,46,46,Y,N, , ,DS,Y,N,12311900,35,5,8,160,BK,BR,M, ,L, , ,STREET,1534,UNIVERSITY AVENUE,FEATHERBED LANE,CROSS BRONX EXPRESSWAY, ,N, , ,46,I,8,45,1005699,247199,CM,1,9
2014,46,ASSAULT 2,1012014,543,A,O,P,1,21,5,V,Y,Y,Y,ASSAULT 2,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,M,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Q,Y,N,N,N,BRONX,N,46,46,Y,N, , ,DS,Y,N,12311900,23,5,9,150,BK,BR,M, ,L, , ,STREET,1534,UNIVERSITY AVENUE,FEATHERBED LANE,CROSS BRONX EXPRESSWAY, ,N, , ,46,I,8,45,1005699,247199,CM,1,9
2014,46,ASSAULT 2,1012014,543,A,O,P,1,20,5,V,Y,Y,Y,ASSAULT 2,Y, ,0,0,Y, ,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,M,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Q,Y,N,N,N,BRONX,Y,46,46,Y,N, , ,DS,Y,N,12311900,27,5,9,160,BK,BR,M, ,L, , ,STREET,1534,UNIVERSITY AVENUE,FEATHERBED LANE,CROSS BRONX EXPRESSWAY, ,N, , ,46,I,8,45,1005699,247199,CM,1,9
2014,61,CPW MISD,1012014,545,1,O,H,5,2,1,R,N,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,M,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,B,N,N,N,N,BROOKLYN,N,801,801,Y,N, , ,SW,N,N,12311900,25,5,9,180,BK,BR,M, ,L, , ,WALKWAY,3661,NOSTRAND AVENUE,AVENUE X,AVENUE W, ,N, , ,61,E,7, ,1000702,155926,CM,1,20
2014,49,FELONY,1012014,550,A,O,P,1,5,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,N,49,49,N,N, , , ,N,N,12311900,24,5,5,120,BK,BR,T, ,L, , ,STREET,1256,EAST GUN HILL ROAD,BOUCK AVENUE,THROOP AVENUE, ,N, , ,49,I,15,27,1025612,257107,CM,1,85
2014,49,FELONY,1012014,550,A,O,P,1,3,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,N,49,49,N,N, , , ,N,N,12311900,20,5,8,120,BR,BR,T, ,L, , ,STREET,1256,EAST GUN HILL ROAD,BOUCK AVENUE,THROOP AVENUE, ,N, , ,49,I,15,27,1025612,257107,CM,1,85
2014,49,FELONY,1012014,550,A,O,P,1,4,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,N,49,49,N,N, , , ,N,N,12311900,22,5,9,120,BK,BR,T, ,L, , ,STREET,1256,EAST GUN HILL ROAD,BOUCK AVENUE,THROOP AVENUE, ,N, , ,49,I,15,27,1025612,257107,CM,1,85
2014,49,FELONY,1012014,550,A,O,P,1,2,10,V,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,N,49,49,N,N, , , ,N,N,12311900,22,5,10,150,BK,BR,T, ,L, , ,STREET,1256,EAST GUN HILL ROAD,BOUCK AVENUE,THROOP AVENUE, ,N, , ,49,I,15,27,1025612,257107,CM,1,85
2014,49,FELONY,1012014,550,A,O,P,1,1,10,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,N,N,N,B,N,N,N,N,BRONX,N,49,49,N,N, , , ,N,N,12311900,22,6,1,160,BK,BR,T, ,L, , ,STREET,1256,EAST GUN HILL ROAD,BOUCK AVENUE,THROOP AVENUE, ,N, , ,49,I,15,27,1025612,257107,CM,1,85
2014,109,CRIM MISF,1012014,600,A,O,P,1,1,5,P,Y,N,N, ,Y, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,M,N,N,N,N,Y,N,N,N,N,N,N,N,N,A,N,N,N,N,QUEENS,N,109,109,Y,N, , ,DS,Y,N,12311900,25,5,6,170,BK,BR,M, ,L, , ,STREET, , ,ROOSEVELT AVENUE,MAIN STREET, ,N, , ,109,F, , ,1031307,216054,CM,1,23
2014,90,ASSAULT,1012014,635,A,I,P,1,6,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Q,N,N,N,N,BROOKLYN,N,90,90,N,N, , ,SF,N,N,12311900,25,5,6,165,BK,BR,T, ,L, , ,COMMERCIAL,220,INGRAHAM STREET,GARDNER AVENUE,STEWART AVENUE, ,N, , ,90,K, , ,1005102,197311,CM,1,9
2014,90,ASSAULT,1012014,635,A,O,P,1,2,10,P,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Q,N,N,N,N,BROOKLYN,N,90,90,N,N, , ,SF,N,N,12311900,47,5,7,195,BK,BR,M, ,L, , , ,220,INGRAHAM STREET,GARDNER AVENUE,STEWART AVENUE, ,N, , ,90,K, , ,1005102,197311,CM,1,9
2014,90,ASSAULT,1012014,635,A,O,P,1,3,10,V,Y,N,Y, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,M,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Q,N,N,N,N,BROOKLYN,N,90,90,N,N, , ,SF,N,N,12311900,39,5,8,185,BK,BR,M, ,L, , ,STREET,220,INGRAHAM STREET,GARDNER AVENUE,STEWART AVENUE, ,N, , ,90,K, , ,1005102,197311,CM,1,9
